"x","Re[Er]","Im[Er]"
0.09612015018773468,0.1672887533658578,0
0.09712140175219025,0.1905999002200618,0
0.09812265331664582,0.21710036784796405,0
0.0991239048811014,0.24719862838913587,0
0.10012515644555696,0.2813617268841814,0
0.10112640801001253,0.3201262330910434,0
0.10212765957446811,0.3641091933013052,0
0.10312891113892367,0.4140190821564964,0
0.10413016270337924,0.47066675446439993,0
0.10513141426783482,0.5349763970153516,0
0.10613266583229038,0.6079964803985471,0
0.10713391739674595,0.6909107108183495,0
0.10813516896120152,0.7850489819105879,0
0.10913642052565709,0.8918983265588639,0
0.11013767209011266,1.0131190663032728,0
0.11113892365456823,1.1506729778534392,0
0.1121401752190238,1.306799497707087,0
0.11314142678347937,1.4839138707188626,0
0.11414267834793494,1.6846736168028134,0
0.1151439299123905,1.9120529355602764,0
0.11614518147684608,2.169417110907765,0
0.11714643304130165,2.4605969157048424,0
0.11814768460575721,2.7899630163820035,0
0.11914893617021279,3.1625003775685796,0
0.12015018773466836,3.5838826667205876,0
0.12115143929912392,4.06054665874863,0
0.1221526908635795,4.599766640645798,0
0.12315394242803507,5.209728816115513,0
0.12415519399249063,5.899605710199426,0
0.1251564455569462,6.679630573905322,0
0.12615769712140176,7.561235287700711,0
0.12715894868585734,8.557824892275036,0
0.1281602002503129,9.684397968516556,0
0.12916145181476849,10.95722760360411,0
0.13016270337922406,12.394282506894776,0
0.13116395494367963,14.015663055494016,0
0.13216520650813518,15.844037339825778,0
0.13316645807259075,17.90507720920278,0
0.13416770963704633,20.227894317396373,0
0.1351689612015019,22.845476168206837,0
0.13617021276595748,25.79512216103347,0
0.13717146433041305,29.118879636444717,0
0.1381727158948686,32.86397992174818,0
0.13917396745932417,37.08327437656118,0
0.14017521902377975,41.83567043838024,0
0.14117647058823532,47.186568070795005,0
0.1421777221526909,53.20990510243277,0
0.14317897371714647,59.99138429007931,0
0.14418022528160201,67.62422647624078,0
0.1451814768460576,76.21018916850085,0
0.14618272841051316,85.86192183163516,0
0.14718397997496874,96.70532117972837,0
0.1481852315394243,108.88188646828976,0
0.14918648310387989,122.55107478636916,0
0.15018773466833543,137.89265634867263,0
0.151188986232791,155.10906978767994,0
0.15219023779724658,174.427777445758,0
0.15319148936170215,196.10362066727862,0
0.15419274092615773,220.42117509073387,0
0.1551939924906133,247.69710594085214,0
0.15619524405506885,278.28252332071315,0
0.15719649561952442,312.5654802601855,0
0.15819774718398,350.98644135833933,0
0.15919899874843557,394.04657799860547,0
0.16020025031289115,442.28827680211225,0
0.16120150187734672,496.303878860889,0
0.16220275344180227,556.7476334446217,0
0.16320400500625784,624.3476517074232,0
0.16420525657071341,699.9178603945827,0
0.165206508135169,784.3699555493338,0
0.16620775969962456,878.7253562196129,0
0.16720901126408014,984.1271581648218,0
0.16821026282853568,1101.852087562583,0
0.16921151439299126,1233.3224547155155,0
0.17021276595744683,1380.1181077579754,0
0.1712140175219024,1543.9883863628302,0
0.17221526908635798,1726.8640754482149,0
0.17321652065081355,1930.8695217384538,0
0.1742177722152691,2158.387065861585,0
0.17521902377972468,2412.123510653122,0
0.17622027534418025,2695.0065503762453,0
0.17722152690863582,3010.218033655674,0
0.1782227784730914,3361.2509121983258,0
0.17922403003754697,3751.966189513976,0
0.18022528160200252,4186.649869635917,0
0.1812265331664581,4670.069905841665,0
0.18222778473091367,5207.5331493735475,0
0.18322903629536924,5804.9422981594225,0
0.18423028785982482,6468.852845533324,0
0.1852315394242804,7206.530028956131,0
0.18623279098873594,8026.005778736197,0
0.1872340425531915,8936.135666750119,0
0.18823529411764708,9946.655855163253,0
0.18923654568210266,11068.240045150478,0
0.19023779724655823,12312.588449080657,0
0.1912390488110138,13692.932216762674,0
0.19224030037546935,15223.875916878686,0
0.19324155193992493,16921.141823942417,0
0.1942428035043805,18801.810417862325,0
0.19524405506883608,20884.574716191644,0
0.19624530663329165,23189.99460637832,0
0.19724655819774722,25740.751178014907,0
0.1982478097622028,28561.901055088558,0
0.19924906132665834,31681.13072823081,0
0.20025031289111392,35129.010886967924,0
0.2012515644555695,38939.25075197025,0
0.20225281602002507,43148.95240730254,0
0.20325406758448064,47798.86513267379,0
0.20425531914893622,52933.63973568716,0
0.20525657071339176,58602.08288408979,0
0.20625782227784734,64857.411438023286,0
0.2072590738423029,71757.52644268074,0
0.20826032540675848,79366.69511814829,0
0.20926157697121406,87756.38210716407,0
0.21026282853566963,97003.29897784453,0
0.21126408010012518,107190.17233725579,0
0.21226533166458075,118406.79583052103,0
0.21326658322903633,130751.08213992487,0
0.2142678347934919,144330.11498402082,0
0.21526908635794748,159261.2011167369,0
0.21627033792240305,175672.92232648208,0
0.2172715894868586,193706.18743525178,0
0.21827284105131417,213515.2842977361,0
0.21927409261576974,235268.93180042313,0
0.22027534418022532,259151.3318607068,0
0.2212765957446809,285363.2214259928,0
0.22227784730913647,314122.92447280465,0
0.223279098873592,345667.404005889,0
0.2242803504380476,380253.3140573255,0
0.22528160200250316,418158.0607548556,0
0.22628285356695874,459685.0242688919,0
0.2272841051314143,505169.9864554836,0
0.22828535669586988,554972.7249313092,0
0.22928660826032543,609478.9073954637,0
0.230287859824781,669104.0075918862,0
0.23128911138923658,734297.2212717733,0
0.23229036295369215,805545.3821560056,0
0.23329161451814773,883376.8778975694,0
0.2342928660826033,968365.566043976,0
0.23529411764705885,1.0611346899996842e6,0
0.23629536921151442,1.162360794988529e6,0
0.23729662077597,1.272777644016129e6,0
0.23829787234042557,1.3931801338323199e6,0
0.23929912390488114,1.524428210893571e6,0
0.24030037546933672,1.6674507873254083e6,0
0.24130162703379227,1.8232496568848323e6,0
0.24230287859824784,1.9929034109227553e6,0
0.2433041301627034,2.177571354346399e6,0
0.244305381727159,2.3784974215817326e6,0
0.24530663329161456,2.5970211862306725e6,0
0.24630788485607014,2.834609177974332e6,0
0.24730913642052568,3.092832035294201e6,0
0.24831038798498126,3.373363352436172e6,0
0.24931163954943683,3.6779920411941316e6,0
0.2503128911138924,4.0086346995094363e6,0
0.25131414267834795,4.36734798007039e6,0
0.2523153942428035,4.756340958911633e6,0
0.2533166458072591,5.177987504013656e6,0
0.2543178973717147,5.634838643902212e6,0
0.25531914893617025,6.129634936247792e6,0
0.2563204005006258,6.665318836465066e6,0
0.2573216520650814,7.2450470663123345e6,0
0.25832290362953697,7.872202982490989e6,0
0.25932415519399254,8.550408945244955e6,0
0.2603254067584481,9.28353868696015e6,0
0.2613266583229037,1.007572968076393e7,0
0.26232790988735927,1.0931395509124555e7,0
0.2633291614518148,1.1855238232450565e7,0
0.26433041301627036,1.2852260757690467e7,0
0.26533166458072593,1.392777983593858e7,0
0.2663329161451815,1.5087479526740484e7,0
0.2673341677096371,1.6337449948592015e7,0
0.26833541927409266,1.7684148710260183e7,0
0.26933667083854823,1.913442308518988e7,0
0.2703379224030038,2.0695538531447493e7,0
0.2713391739674594,2.237520721166458e7,0
0.27234042553191495,2.418161651298149e7,0
0.27334167709637053,2.6123457566990957e7,0
0.2743429286608261,2.820995376968175e7,0
0.2753441802252816,3.0450889301382214e7,0
0.2763454317897372,3.285663764670434e7,0
0.27734668335419277,3.5438190114486694e7,0
0.27834793491864834,3.820718435773853e7,0
0.2793491864831039,4.11759328935833e7,0
0.2803504380475595,4.435745162320224e7,0
0.28135168961201507,4.776548835177809e7,0
0.28235294117647064,5.141455130843866e7,0
0.2833541927409262,5.531993766620046e7,0
0.2843554443053818,5.949776206191234e7,0
0.28535669586983736,6.3964985116199166e7,0
0.28635794743429294,6.873944195340537e7,0
0.28735919899874846,7.383987072153834e7,0
0.28836045056320403,7.928591982078677e7,0
0.2893617021276596,8.50981413805728e7,0
0.2903629536921152,9.129815900215977e7,0
0.29136420525657075,9.790872677651143e7,0
0.2923654568210263,1.0495374928889328e8,0
0.2933667083854819,1.1245830162177244e8,0
0.2943679599499375,1.2044864935771781e8,0
0.29536921151439305,1.2895226858229989e8,0
0.2963704630788486,1.379978658869908e8,0
0.2973717146433042,1.4761539837206423e8,0
0.29837296620775977,1.5783609364949545e8,0
0.2993742177722153,1.686924698458607e8,0
0.30037546933667086,1.8021835560523945e8,0
0.30137672090112644,1.92448910092111e8,0
0.302377972465582,2.0542064299425644e8,0
0.3033792240300376,2.1917143452565852e8,0
0.30438047559449316,2.337405554294013e8,0
0.30538172715894873,2.4916868698057014e8,0
0.3063829787234043,2.654979409891518e8,0
0.3073842302878599,2.8277187980293435e8,0
0.30838548185231546,3.0103553631040704e8,0
0.30938673341677103,3.203354339436605e8,0
0.3103879849812266,3.407196066812865e8,0
0.3113892365456821,3.622376190512768e8,0
0.3123904881101377,3.849405818334489e8,0
0.3133917396745933,4.0888051076486015e8,0
0.31439299123904885,4.3410984783558726e8,0
0.3153942428035044,4.6068287402850485e8,0
0.31639549436796,4.8865574785458994e8,0
0.31739674593241557,5.180863408463154e8,0
0.31839799749687114,5.490340730510437e8,0
0.3193992490613267,5.815597485244198e8,0
0.3204005006257823,6.157253908237653e8,0
0.32140175219023787,6.515940785014713e8,0
0.32240300375469344,6.892297805983925e8,0
0.323404255319149,7.286971921372397e8,0
0.32440550688360453,7.700615696159722e8,0
0.3254067584480601,8.133885665011992e8,0
0.3264080100125157,8.58744068721561e8,0
0.32740926157697126,9.061940301611295e8,0
0.32841051314142683,9.558043081528012e8,0
0.3294117647058824,1.0076404989716903e9,0
0.330413016270338,1.0617677733285216e9,0
0.33141426783479355,1.1182507118630238e9,0
0.3324155193992491,1.1771531406373248e9,0
0.3334167709637047,1.238537966629342e9,0
0.3344180225281603,1.3024670132261786e9,0
0.33541927409261585,1.3690008557175162e9,0
0.33642052565707137,1.4381986567890034e9,0
0.33742177722152694,1.5101180020156658e9,0
0.3384230287859825,1.584814735355276e9,0
0.3394242803504381,1.6623427946417632e9,0
0.34042553191489366,1.742754047017982e9,0
0.34142678347934924,1.8260977567366838e9,0
0.3424280350438048,1.912419125045041e9,0
0.3434292866082604,2.0017592984835958e9,0
0.34443053817271596,2.0941551440497208e9,0
0.34543178973717154,2.18963884283084e9,0
0.3464330413016271,2.288237483637642e9,0
0.3474342928660827,2.389972656637294e9,0
0.3484355444305382,2.494860046986652e9,0
0.3494367959949938,2.6029090284655027e9,0
0.35043804755944935,2.7141222571097383e9,0
0.3514392991239049,2.828495264844598e9,0
0.3524405506883605,2.9460160531178794e9,0
0.3534418022528161,3.066664686533149e9,0
0.35444305381727165,3.1904128864829617e9,0
0.3554443053817272,3.317223624782075e9,0
0.3564455569461828,3.4470507173006625e9,0
0.35744680851063837,3.5798384175975323e9,0
0.35844806007509394,3.7155210105533385e9,0
0.3594493116395495,3.8540224060038013e9,0
0.36045056320400504,3.9952557323729086e9,0
0.3614518147684606,4.139122930306169e9,0
0.3624530663329162,4.2855143463037753e9,0
0.36345431789737176,4.434308326353852e9,0
0.36445556946182733,4.585370809565666e9,0
0.3654568210262829,4.738554921802837e9,0
0.3664580725907385,4.893700569316557e9,0
0.36745932415519406,5.050634032378802e9,0
0.36846057571964963,5.209167558915551e9,0
0.3694618272841052,5.369098958139999e9,0
0.3704630788485608,5.530211194185772e9,0
0.37146433041301635,5.692271979740144e9,0
0.37246558197747187,5.855033513051775e9,0
0.37346683354192745,6.018240711309553e9,0
0.374468085106383,6.181633278726086e9,0
0.3754693366708386,6.344930836782486e9,0
0.37647058823529417,6.507832628064419e9,0
0.37747183979974974,6.670018654352775e9,0
0.3784730913642053,6.831150814714366e9,0
0.3794743429286609,6.990874043592603e9,0
0.38047559449311646,7.148817448898182e9,0
0.38147684605757204,7.30459545009977e9,0
0.3824780976220276,7.457808916314688e9,0
0.3834793491864832,7.608046304399597e9,0
0.3844806007509387,7.754884797041174e9,0
0.3854818523153943,7.897891440846829e9,0
0.38648310387984985,8.036624284435342e9,0
0.38748435544430543,8.170633516527577e9,0
0.388485607008761,8.299462604037163e9,0
0.3894868585732166,8.422649430161173e9,0
0.39048811013767215,8.539727432470816e9,0
0.3914893617021277,8.650226741002115e9,0
0.3924906132665833,8.753675316346594e9,0
0.3934918648310389,8.849600087741966e9,0
0.39449311639549445,8.93752809116281e9,0
0.39549436795995,9.016987607411263e9,0
0.3964956195244056,9.087509300207699e9,0
0.3974968710888611,9.148627354281418e9,0
0.3984981226533167,9.199880613461334e9,0
0.39949937421777226,9.24081371876665e9,0
0.40050062578222784,9.270978246497543e9,0
0.4015018773466834,9.28993384632586e9,0
0.402503128911139,9.29724937938579e9,0
0.40350438047559456,9.292504056364561e9,0
0.40450563204005013,9.27528857559311e9,0
0.4055068836045057,9.24520560061278e9,0
0.4065081351689613,9.201848255871223e9,0
0.40750938673341686,9.144810599598925e9,0
0.40851063829787243,9.073730524780033e9,0
0.40951188986232795,8.988292590207962e9,0
0.4105131414267835,8.88822810114579e9,0
0.4115143929912391,8.773315189986721e9,0
0.41251564455569467,8.643378896914438e9,0
0.41351689612015025,8.498291250563574e9,0
0.4145181476846058,8.33797134868009e9,0
0.4155193992490614,8.16238543878171e9,0
0.41652065081351697,7.971546998818331e9,0
0.41752190237797254,7.765516817832443e9,0
0.4185231539424281,7.544403076619537e9,0
0.4195244055068837,7.308361428388527e9,0
0.42052565707133926,7.057595079422167e9,0
0.4215269086357948,6.792354869737471e9,0
0.42252816020025036,6.512939353746088e9,0
0.42352941176470593,6.219694880914787e9,0
0.4245306633291615,5.913015676425826e9,0
0.4255319148936171,5.593343921837377e9,0
0.42653316645807265,5.261169835743948e9,0
0.42753441802252823,4.91703175443679e9,0
0.4285356695869838,4.5615162125643215e9,0
0.4295369211514394,4.1952580237925367e9,0
0.43053817271589495,3.8189403614654284e9,0
0.4315394242803505,3.433294839265395e9,0
0.4325406758448061,3.0391015918736687e9,0
0.4335419274092616,2.63718935563074e9,0
0.4345431789737172,2.2284355491966944e9,0
0.43554443053817277,1.8137663542117572e9,0
0.43654568210262834,1.3941567959566207e9,0
0.4375469336670839,9.706308240128827e8,0
0.4385481852315395,5.442613929234643e8,0
0.43954943679599506,1.1617054285302114e8,0
0.44055068836045064,-3.1247051975163484e8,0
0.4415519399249062,-7.404413415011268e8,0
0.4425531914893618,-1.16647214140309e9,0
0.44355444305381736,-1.5892437302017615e9,0
0.44455569461827293,-2.0073874297175608e9,0
0.44555694618272845,-2.4194874300298824e9,0
0.446558197747184,-2.824139723067933e9,0
0.4475594493116396,-3.219978852804761e9,0
0.4485607008760952,-3.605640935776688e9,0
0.44956195244055075,-3.979767191119438e9,0
0.4505632040050063,-4.341009625439831e9,0
0.4515644555694619,-4.68803671768746e9,0
0.45256570713391747,-5.019539104026377e9,0
0.45356695869837305,-5.334235262706776e9,0
0.4545682102628286,-5.630877198936678e9,0
0.4555694618272842,-5.908256129753612e9,0
0.45657071339173977,-6.165208168896299e9,0
0.45757196495619534,-6.400620011676341e9,0
0.45857321652065086,-6.613434619849883e9,0
0.45957446808510644,-6.80265690648935e9,0
0.460575719649562,-6.96735942085506e9,0
0.4615769712140176,-7.106688033266952e9,0
0.46257822277847316,-7.219867619976258e9,0
0.46357947434292873,-7.30620774803719e9,0
0.4645807259073843,-7.365108360178619e9,0
0.4655819774718399,-7.396065459675763e9,0
0.46658322903629545,-7.398676795221865e9,0
0.46758448060075103,-7.372647545799881e9,0
0.4685857321652066,-7.317796005554162e9,0
0.4695869837296622,-7.23405926866214e9,0
0.4705882352941177,-7.121498914206012e9,0
0.47158948685857327,-6.980306691044403e9,0
0.47259073842302884,-6.810810074840085e9,0
0.4735919899874844,-6.6134420862807665e9,0
0.47459324155194,-6.388705847469205e9,0
0.47559449311639557,-6.137257413410348e9,0
0.47659574468085114,-5.859911688957538e9,0
0.4775969962453067,-5.557634407493642e9,0
0.4785982478097623,-5.23153410961218e9,0
0.47959949937421786,-4.882854121798465e9,0
0.48060075093867344,-4.512964535110721e9,0
0.481602002503129,-4.123354183861231e9,0
0.48260325406758453,-3.715622624297472e9,0
0.4836045056320401,-3.2914721132831736e9,0
0.4846057571964957,-2.8526995869795704e9,0
0.48560700876095125,-2.401188639526454e9,0
0.4866082603254068,-1.93890150172332e9,0
0.4876095118898624,-1.4678710197105026e9,0
0.488610763454318,-9.901926336503038e8,0
0.48961201501877355,-5.080163564081297e8,0
0.4906132665832291,-2.3538752233611584e7,0
0.4916145181476847,4.6100508455824995e8,0
0.4926157697121403,9.433495509059649e8,0
0.49361702127659585,1.421206556320414e9,0
0.49461827284105137,1.8922735442036982e9,0
0.49561952440550694,2.354241513168107e9,0
0.4966207759699625,2.8048030383548317e9,0
0.4976220275344181,3.2416602927529387e9,0
0.49862327909887366,3.662533068518214e9,0
0.49962453066332924,4.06516679829203e9,0
0.5006257822277848,4.447338729739251e9,0
0.5016270337922404,4.806879528423755e9,0
0.5026282853566959,5.141741227813352e9,0
0.5036295369211515,5.450017477950886e9,0
0.504630788485607,5.729947722680576e9,0
0.5056320400500627,5.979921353420199e9,0
0.5066332916145182,6.1984818629327545e9,0
0.5076345431789738,6.384330999098583e9,0
0.5086357947434293,6.536332918687108e9,0
0.509637046307885,6.653518341128883e9,0
0.5106382978723405,6.735088702287385e9,0
0.5116395494367961,6.780420308231019e9,0
0.5126408010012516,6.78906848900496e9,0
0.5136420525657072,6.760771752403108e9,0
0.5146433041301628,6.695455937739961e9,0
0.5156445556946183,6.593238369622568e9,0
0.5166458072590739,6.454432011722377e9,0
0.5176470588235295,6.279549620547237e9,0
0.5186483103879851,6.069307899213182e9,0
0.5196495619524406,5.824631651216499e9,0
0.5206508135168962,5.546657934205448e9,0
0.5216520650813518,5.23674021375239e9,0
0.5226533166458074,4.896452517125455e9,0
0.5236545682102629,4.527593587060719e9,0
0.5246558197747185,4.1321910355338173e9,0
0.525657071339174,3.7125014069607534e9,0
0.5266583229036296,3.2709157188295145e9,0
0.5276595744680852,2.8099209005181437e9,0
0.5286608260325407,2.332158417258832e9,0
0.5296620775969964,1.8404084170491915e9,0
0.5306633291614519,1.3375700482267084e9,0
0.5316645807259075,8.266417770423832e8,0
0.532665832290363,3.107017052352295e8,0
0.5336670838548186,-2.0711211239412594e8,0
0.5346683354192742,-7.23621350408925e8,0
0.5356695869837298,-1.2356270951626778e9,0
0.5366708385481853,-1.7399295272246552e9,0
0.5376720901126408,-2.23334760380622e9,0
0.5386733416770965,-2.7127387411866026e9,0
0.539674593241552,-3.1750184971386867e9,0
0.5406758448060076,-3.617180253355319e9,0
0.5416770963704631,-4.0363148978748426e9,0
0.5426783479349188,-4.429630507507432e9,0
0.5436795994993743,-4.794472030260664e9,0
0.5446808510638299,-5.12834096776581e9,0
0.5456821026282854,-5.428915057703454e9,0
0.5466833541927411,-5.694067956229732e9,0
0.5476846057571966,-5.921888920402006e9,0
0.5486858573216522,-6.110691388885279e9,0
0.5496871088861077,-6.25895675133961e9,0
0.5506883604505632,-6.365435657350352e9,0
0.5516896120150189,-6.429209630388299e9,0
0.5526908635794744,-6.449684051699153e9,0
0.55369211514393,-6.4265805402157e9,0
0.5546933667083855,-6.359929332469932e9,0
0.5556946182728412,-6.2500616625051775e9,0
0.5566958698372967,-6.097602141788309e9,0
0.5576971214017523,-5.903461139121778e9,0
0.5586983729662078,-5.668827160555904e9,0
0.5596996245306635,-5.395159229300848e9,0
0.560700876095119,-5.084179265638956e9,0
0.5617021276595745,-4.737864466836716e9,0
0.5627033792240301,-4.358439687056961e9,0
0.5637046307884856,-3.948369817271167e9,0
0.5647058823529413,-3.5103521651712937e9,0
0.5657071339173968,-3.0473088350822897e9,0
0.5667083854818524,-2.562379107873851e9,0
0.567709637046308,-2.0589118208729732e9,0
0.5687108886107636,-1.540457747775672e9,0
0.5697121401752191,-1.0107619738196439e9,0
0.5707133917396747,-4.737174476756574e8,0
0.5717146433041302,6.677382956388049e7,0
0.5727158948685859,6.067742458096069e8,0
0.5737171464330414,1.1423178506749067e9,0
0.5747183979974969,1.6694397120628834e9,0
0.5757196495619525,2.1842056649292483e9,0
0.5767209011264081,2.6827425772535896e9,0
0.5777221526908637,3.1612682903371367e9,0
0.5787234042553192,3.6161211825543594e9,0
0.5797246558197748,4.043789636522854e9,0
0.5807259073842304,4.440940015841318e9,0
0.581727158948686,4.804446410646902e9,0
0.5827284105131415,5.131417334792831e9,0
0.5837296620775971,5.419218365742856e9,0
0.5847309136420527,5.665494642920521e9,0
0.5857321652065083,5.868193366058984e9,0
0.5867334167709638,6.025584309971783e9,0
0.5877346683354193,6.136263486212196e9,0
0.588735919899875,6.199189866633867e9,0
0.5897371714643305,6.213707323799318e9,0
0.5907384230287861,6.179542623121166e9,0
0.5917396745932416,6.096803019569926e9,0
0.5927409261576972,5.965973854381793e9,0
0.5937421777221528,5.787916151766535e9,0
0.5947434292866084,5.563864215615186e9,0
0.5957446808510639,5.295423226208025e9,0
0.5967459324155195,4.984566836922194e9,0
0.5977471839799751,4.633634770939741e9,0
0.5987484355444306,4.245326349032099e9,0
0.5997496871088862,3.8226445616667376e9,0
0.6007509386733417,3.368887792781618e9,0
0.6017521902377974,2.887651435834428e9,0
0.6027534418022529,2.382791804365428e9,0
0.6037546933667085,1.858389219161189e9,0
0.604755944931164,1.318711095419201e9,0
0.6057571964956197,7.681750299115658e8,0
0.6067584480600752,2.1131188814964008e8,0
0.6077596996245308,-3.472711084522948e8,0
0.6087609511889863,-9.029272954123778e8,0
0.609762202753442,-1.4510074780175018e9,0
0.6107634543178975,-1.9868968441586614e9,0
0.611764705882353,-2.506051877167222e9,0
0.6127659574468086,-3.004037268650564e9,0
0.6137672090112641,-3.4765628313277707e9,0
0.6147684605757198,-3.9195204118658414e9,0
0.6157697121401753,-4.329019619441684e9,0
0.6167709637046309,-4.701372996503469e9,0
0.6177722152690864,-5.033161234136126e9,0
0.6187734668335421,-5.3213706993718405e9,0
0.6197747183979976,-5.563405617995506e9,0
0.6207759699624532,-5.757090662926342e9,0
0.6217772215269087,-5.900673542599041e9,0
0.6227784730913642,-5.992827589345312e9,0
0.6237797246558199,-6.032654347775145e9,0
0.6247809762202754,-6.019686163158194e9,0
0.625782227784731,-5.953888769805164e9,0
0.6267834793491865,-5.835663879449186e9,0
0.6277847309136422,-5.665851769627124e9,0
0.6287859824780977,-5.445733872061046e9,0
0.6297872340425533,-5.177035361039445e9,0
0.6307884856070088,-4.861927741798798e9,0
0.6317897371714645,-4.503031438904691e9,0
0.63279098873592,-4.1034183846334724e9,0
0.6337922403003756,-3.6666146073532968e9,0
0.6347934918648311,-3.196575236010126e9,0
0.6357947434292867,-2.6975089753511095e9,0
0.6367959949937423,-2.173878866495887e9,0
0.6377972465581978,-1.6304039732220879e9,0
0.6387984981226534,-1.0720123842894459e9,0
0.639799749687109,-5.037941183434086e8,0
0.6408010012515646,6.904597118220234e7,0
0.6418022528160201,6.412352911615562e8,0
0.6428035043804757,1.207480603874174e9,0
0.6438047559449313,1.7625151221012802e9,0
0.6448060075093869,2.3011456042231646e9,0
0.6458072590738424,2.818299449315547e9,0
0.646808510638298,3.3090717922469134e9,0
0.6478097622027535,3.7687725987749176e9,0
0.6488110137672091,4.1929737606436253e9,0
0.6498122653316647,4.577556190680195e9,0
0.6508135168961202,4.918756917891623e9,0
0.6518147684605758,5.21321618256189e9,0
0.6528160200250314,5.457994912267063e9,0
0.653817271589487,5.650509131038343e9,0
0.6548185231539425,5.788713772168945e9,0
0.6558197747183981,5.871160073422606e9,0
0.6568210262828537,5.8969802924711685e9,0
0.6578222778473093,5.865872353461769e9,0
0.6588235294117648,5.778084493583937e9,0
0.6598247809762203,5.634399909636683e9,0
0.660826032540676,5.4361214045956135e9,0
0.6618272841051315,5.185056034180119e9,0
0.6628285356695871,4.883499753420332e9,0
0.6638297872340426,4.534222063224455e9,0
0.6648310387984983,4.14045065694561e9,0
0.6658322903629538,3.7058560669492574e9,0
0.6668335419274094,3.234536311179963e9,0
